Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,var5,var6,o1,o2
23.23099994659424,23.23099994659424,0.0,0.0894528549717526,8.645118225176574,1.6190690395572842,4.879896861717612,-2.9827077420143793,6.804656225637652,1.2687335557292867,49.44927069550703
23.110000133514404,23.110000133514404,0.0,-0.19920877621941546,0.39605085258149497,-2.4374982759539683,2.163725038197779,0.8457498800820451,5.986651783600746,1.3459783051635923,49.83372865977409
23.098000049591064,23.098000049591064,0.0,-1.1965989451412335,5.477543339128132,-1.2519230197853735,6.465891690081151,2.723764923474125,11.340601344445272,1.2241110128325199,39.466563859542674
23.753000020980835,23.753000020980835,0.0,-3.0429714074890324,5.893953733709012,2.3948703194615533,5.635765833567725,1.966910237537899,2.3990345196995086,1.303684260480885,25.940974377148905
23.545000076293945,23.545000076293945,0.0,-2.6028111664313203,12.5367977882372,2.794432727336436,2.7618698628992435,1.3757840243857382,7.694609024187146,1.2201090613578884,45.83515364402071
23.272000074386597,23.270999908447266,0.0010001659393310547,0.2323088131995914,8.284035697158393,-1.2698327650023336,11.46592403337808,-2.026644366024869,5.226574501528225,1.2565566317157617,42.0256150006735
24.914000034332275,24.914000034332275,0.0,-1.4758541680495205,7.860502842961189,2.724706685535933,4.546365319058315,-1.0955359065163783,6.731141891912588,1.2102483633893284,40.50774150289818
23.14400005340576,23.14400005340576,0.0,2.3905425952266004,4.157551375055344,1.1341961380667787,12.124970019048309,3.029183085938617,3.2603565388197016,1.2490592707689738,39.042613154223474
22.223000049591064,22.223000049591064,0.0,-2.685642316614138,9.366375814677673,1.2753239804579959,0.37004513039575043,2.9178665992715027,9.366309256219646,1.2950371652601975,44.282182031399884
22.76099991798401,22.76099991798401,0.0,-0.8407488121503959,2.1111843536895645,-2.684890159461955,8.310462026648556,-2.534558130030191,3.8885262674894565,1.3674802250517446,36.860097202500796
22.53600001335144,22.53600001335144,0.0,0.5584968851701104,9.165032791714115,2.0788369081520024,2.3547336433410826,3.1010900174267437,8.257234244209245,1.2902980235357395,45.92893809315277
23.069000005722046,23.069000005722046,0.0,-3.121992956798461,1.0319100082796,1.9194261700544768,9.950815010329345,0.0059348781391470595,9.663198286087706,1.3300948321117843,52.79172987305597
23.751999855041504,23.751999855041504,0.0,-0.047185642069212275,1.1810161407911761,1.5446217293257405,9.066306043867762,-1.7627577668000753,7.610034554254057,1.2145695055106538,52.742946306479766
23.22099995613098,23.22099995613098,0.0,-2.2403745791206853,6.347088572722359,-3.021759229659439,0.6221354782641636,1.9166130482163641,7.4482203646052865,1.2610471093608628,41.24522953542313
23.366999864578247,23.366999864578247,0.0,-2.5689123700665513,0.9400094533694323,1.7110983869017007,3.946076856649736,1.2651733621951937,9.998465691232706,1.1947304908987812,45.4888802441668
23.111999988555908,23.111999988555908,0.0,1.4477958105220035,6.009281574094869,-2.469892840344077,4.742865120952321,1.7187533560568413,4.48074383048879,1.175991773283358,38.983239905382035
23.04100012779236,23.04100012779236,0.0,-1.58384573043648,0.18658240988443842,2.0635125444389946,0.10008486690392462,2.606473691377846,2.7502850071638725,1.0495363420450634,42.84797088044914
23.25599980354309,23.25599980354309,0.0,3.0450027592493702,10.209022800907032,-0.5025937907555962,7.666660342022943,2.1678034500431345,4.2767136501195875,1.3160533932772425,49.85440875080201
22.94099998474121,22.94099998474121,0.0,0.7156261445296783,12.402220345736065,-0.386131192765085,6.758304964352848,-1.8326291179849752,5.784493512445036,1.2132741813217742,45.404265280378134
22.78500008583069,22.78500008583069,0.0,1.135665215708232,5.532298247084978,-1.6132368714932075,3.206474984450112,-2.486963601904322,4.581467901933836,1.1514282484984721,47.77365227061246
23.133000135421753,23.133000135421753,0.0,0.6203395432583267,11.009763376935203,2.167108783735742,10.579657998237687,-0.3475824564044827,1.9744608266958086,1.3150502019525385,47.82942778248981
22.62999987602234,22.62999987602234,0.0,-0.6002314539404656,4.8399748946672,2.9711120393077657,10.515421273727677,-3.0566858025043797,10.891488183497229,1.3618001833784559,42.708182291132175
22.723000049591064,22.723000049591064,0.0,1.2488479557572418,9.830840620305398,0.6310949017284644,7.52821203571343,-2.729559883889558,10.438046953249776,1.2753329520732226,44.878010543801224
