,0,1,2,3,4,5,6,7,8,9,10
count,24514.0,24514.0,24514.0,24514.0,24514.0,24514.0,24514.0,24514.0,24514.0,24514.0,24514.0
mean,24.648884311375536,24.648516236174757,0.00025662875364156843,0.05319345538208886,14.954273508833998,0.02556318403751493,16.80047083863561,0.40442664452723515,16.800769888301232,1.1509663821320917,39.810989869328125
std,21.239487803314976,21.239473983862133,0.007232411668794715,1.169125948615158,8.752282025050992,1.0939273918996706,8.129442715364432,1.0554855329154,8.416493366881538,0.15591925333049644,17.76771727721152
min,5.322000026702881,5.322000026702881,0.0,-1.5707963267948966,0.0,-1.5707963267948966,0.0,-1.5707963267948966,0.0,0.5437026049403695,0.0
25%,13.348000049591064,13.348000049591064,0.0,-1.2476035448791498,6.9701104191705205,-1.062693447349336,10.920053410095116,-0.5589907359373303,9.871483204902802,1.0569241001909937,26.964389488568678
50%,16.22949993610382,16.229000091552734,0.0,0.11649139384088447,14.719264940967227,0.0,17.07749160111165,0.7610069443607501,17.39733694537629,1.156205985730571,40.23871939081167
75%,26.577250063419342,26.577250063419342,0.0,1.2771990128261823,22.5631285623589,1.1528469909459165,23.12090915838843,1.395803333971132,23.930226567566198,1.2536205632167947,53.14311107207587
max,175.21800017356873,175.21800017356873,0.3429999351501465,1.5707963267948966,31.41592653589793,1.5707963267948966,31.41592653589793,1.5707963267948966,31.41592653589793,2.0016577489621894,88.90095293838608
