Total time (s),Time o1,Time o2,α1,y1,α2,y2,α3,y3,O1,O2
21.8439998626709,21.8439998626709,0.0,-1.7305843484852326,0.0703590710554413,-2.516947004124701,12.469788644732878,0.6416409564789736,5.65101103092916,1.183002325983196,55.06591289698836
22.466000080108643,22.466000080108643,0.0,1.7953965391696762,3.616030346374636,2.6868852970690336,2.1568802579698536,-2.469349886707189,1.9418122375036835,1.265814271893567,36.4408104870233
21.89300012588501,21.89300012588501,0.0,3.0044777758925303,5.6214517292490545,1.3382298569198001,3.1452043986519977,2.733200422238877,9.07656990667049,1.2356488536632246,33.543236142329135
22.456000089645386,22.456000089645386,0.0,1.5351641986372497,6.092822519810075,-1.3463670572085096,6.6183617157549826,0.3651268050395551,4.635383744808089,1.1483603539506178,46.209024484714185
21.924000024795532,21.924000024795532,0.0,-0.02533221395241636,1.7757515837930897,-0.351830138980294,5.136310174622115,-0.6964375356691157,12.053242766215284,1.3504150398677073,24.60217397349213
22.439000129699707,22.439000129699707,0.0,-2.698412957171638,10.858225908635772,-0.4825606479455735,4.7549572662205195,0.1912812785366822,7.70548021905299,1.3820703117387225,46.238262424099155
22.042999982833862,22.042999982833862,0.0,0.5197326147142376,7.931624736542092,3.0786257655178213,11.870194436778638,1.8107164839374361,2.641326322156935,1.29699151659286,47.71855338651707
21.835999965667725,21.835999965667725,0.0,-2.3471422579261905,0.7721219183801759,2.5346908067044467,6.492543268937555,0.13792189009254052,0.22129883872602601,1.438575526008457,52.70298126778073
22.05999994277954,22.05999994277954,0.0,1.2785793601364697,4.965232393639469,-1.8703436632930301,8.128495697738517,1.3807335390172275,2.9029804414148153,1.1509723921329775,43.19207463902468
21.40400004386902,21.40400004386902,0.0,-1.0423893851773811,0.27902427430618326,1.8142034269532497,1.9637479117922707,-0.5142563835934708,5.349433989822486,1.3601319448046958,45.825222187543844
21.789000034332275,21.789000034332275,0.0,2.815270768562047,3.689589757861581,-1.8181656530750654,7.968443597362012,2.309188937679454,1.3830927135093811,1.2646864252666092,39.62236052623009
22.151999950408936,22.151999950408936,0.0,-0.8325155629597569,5.101986078373871,-2.0388847105100103,2.0612676579884304,-0.7708580051936393,12.26284938746658,1.2600435840299995,34.56767544038554
22.20799994468689,22.20799994468689,0.0,-2.958848194747659,8.469004189604501,-1.0565651249207444,3.0194380332848128,2.767449533611974,2.1733301691310554,1.2988557983519167,44.39327497653737
22.526000022888184,22.526000022888184,0.0,1.5780701537422788,11.383769544372726,0.23508145739496777,2.35596579069576,2.124433857443613,6.952377769170292,1.36777512065483,39.20083595156984
21.717000007629395,21.717000007629395,0.0,1.4084430232713556,8.622199018568594,-0.38055331248661295,11.188070703958774,0.9655982333774906,9.834834127368302,1.1700380904889562,32.905307037269495
21.53499984741211,21.53499984741211,0.0,-1.2752466475592104,7.415691193088296,-2.83925193737305,5.4595198775728475,1.2161108278105344,8.302491380976058,1.0778359120955567,51.374520657848805
22.246000051498413,22.246000051498413,0.0,1.1238424115547625,1.7507023539030253,-1.4427970674874455,3.7416815594710404,-2.2975757737023343,8.536381287596889,1.1558082496915962,49.79376028617707
21.932999849319458,21.932999849319458,0.0,-2.2672820628148025,12.526775027626373,1.8790471508300257,8.598042778130917,1.4979604608592778,6.3057019742679445,1.217222549386545,42.41754380616019
22.780999898910522,22.780999898910522,0.0,-2.583933960369981,4.816713536172364,1.7301489691889538,10.659024951907424,-1.3575596550056124,8.858346285269613,1.160539918288315,49.927347527050415
22.23099994659424,22.23099994659424,0.0,-1.5016720264275407,1.5180468976706503,2.7900837279142268,6.193395061587478,-3.083762405131733,11.889275302952713,1.2671903801525766,42.021339992877515
22.176999807357788,22.176999807357788,0.0,0.6076810338068546,11.746692514119342,0.550129332894318,8.718452671368942,0.1138141158701167,3.646805998020372,1.3249008572925012,19.21096420302423
21.858999967575073,21.858999967575073,0.0,0.14448372553160338,12.012093838835634,2.9903366155181397,11.321060547284164,0.7755062565242343,9.405219995150746,1.26930786005887,44.518355837280154
21.545000076293945,21.545000076293945,0.0,2.6608276017687746,0.2253879630786704,2.2739057835724337,6.085188920880494,-2.433770987981257,8.00719789180034,1.3098926684014394,34.95064974384285
21.997999906539917,21.997999906539917,0.0,-1.7703250974992195,4.091211456014356,-0.2390445712022622,7.083891017725346,2.339180413082185,7.358924365133933,1.321332004269688,51.395406683339054
21.79800009727478,21.79800009727478,0.0,0.28843295278011505,6.843814221968055,1.5781593519610775,11.00454291615748,2.460257843162845,4.758497746024674,1.3403773624765658,41.11706294537875
22.44000005722046,22.44000005722046,0.0,0.8456140008903756,7.356654048874875,0.6926297033312783,8.54289597037634,-2.7541248714872038,5.8601912331397115,1.273665602415841,41.41848743856469
23.028000116348267,23.028000116348267,0.0,0.2179848297318041,12.096923777537162,1.6817933790417179,7.392958004157106,-1.8850239374637547,2.422774757337207,1.2045569521395012,54.217467633164034
22.43499994277954,22.43499994277954,0.0,1.9085462113708047,0.8799675271650693,-1.8869111670053107,1.161824609913544,-1.707796651703547,11.52211337010702,1.455602669819496,51.61791190908695
22.870999813079834,22.870999813079834,0.0,1.949744875349115,9.867986884423535,-2.223072765090478,4.249330316849828,0.051457299507220444,11.627148739679992,1.288578558818671,54.229725759346266
22.441999912261963,22.441999912261963,0.0,-2.48635140922514,3.790956553279078,-1.2942918221015918,10.352027166758159,2.004490942215174,3.894421983628582,1.2234027711867095,49.58087830010136
21.95799994468689,21.95799994468689,0.0,2.227662603599409,6.266694255407279,1.2268402778251,5.559952231958121,2.6561876020795463,3.3779229795803327,1.2262792084259233,28.050441313030632
21.834999799728394,21.834999799728394,0.0,2.629762681908809,2.0064475378135054,-1.6832714901528802,0.8298230538994493,0.29223055138355836,10.017747986658717,1.2328177584588886,55.83804683259281
22.32100009918213,22.32100009918213,0.0,0.07171671675936953,8.68113205978977,0.686667375526461,10.238574877145892,-0.33751497991681134,8.675705226453756,1.2683233728526053,20.237906565230254
22.332000017166138,22.332000017166138,0.0,1.6689531214766768,4.748967913036493,-2.58095569529315,11.505457944080053,-0.8733999147490334,5.506586878410754,1.1819058159438847,53.64890201088929
22.570000171661377,22.570000171661377,0.0,2.375459594005556,11.019158013854003,1.292491945686094,9.69924800514396,1.5946229119524897,0.6440744543520518,1.2824554188127066,32.80229798871053
21.932000160217285,21.932000160217285,0.0,-0.9292174237817505,7.877863785609314,-2.67117123866123,8.83336259827444,-0.6650549312777829,2.3056412764284295,1.3270539193486723,39.57416092744462
21.782999992370605,21.782999992370605,0.0,2.2963914374313266,2.5161157048376683,0.42116974168476684,11.774841889173315,-3.0668993250904104,4.976901897092514,1.2789076006968636,48.645541703285474
22.52300000190735,22.52300000190735,0.0,-1.916539937892868,4.575853526129345,0.08192244922657155,1.5780933902084908,1.3041679961219854,12.387662722432303,1.3019166601892247,54.30818344999313
21.687999963760376,21.687999963760376,0.0,-0.6471309316751395,11.070048201157736,-0.8345659780746648,7.220164712332285,-2.3672487992500297,11.413224935811666,1.2545201169466769,33.932246941063156
21.433000087738037,21.433000087738037,0.0,2.0320439170902045,1.308563609497461,0.8967305514234027,3.8249811475975855,-0.10804656504021892,0.41739900560676796,1.3661411111430684,38.82623045863511
22.391000032424927,22.391000032424927,0.0,-0.4584085911472524,0.753268788421878,-2.4128846976510787,4.923526238679082,1.8847318553085772,6.186519905167979,1.3439416271846147,53.10565865029557
22.246999979019165,22.246999979019165,0.0,-1.9589929722990829,2.392173939856981,-1.4476635214568574,6.775228095285833,-0.19598256880329679,0.9512201639677609,1.3293358575442995,35.277097141274055
