Total time (s),Time o1,Time o2,v1,v2,v3,v4,v5,v6,O1,O2
12.90500020980835,12.677000045776367,0.18200016021728516,0.0025500713979875744,9.510094952610727,-0.6962776512869583,13.10139942749032,-0.8555413252322339,27.740703765063337,1.7729188598522774,-42.496555157760646
9.61299991607666,9.61299991607666,0.0,0.7080134511702116,5.872439870029996,1.1245091553033695,3.6495082456593106,1.2084674987737274,19.480275099223775,1.7115921424736598,-35.028600296297114
9.619999885559082,9.619999885559082,0.0,0.13285908934902224,5.8890324054162155,1.5574162561257658,20.099632247102615,-0.6819814182080642,16.25169342545751,2.0320870668824758,-50.75966830278278
9.680000066757202,9.680000066757202,0.0,0.4214631852505897,30.19137286855501,-0.8190819060807807,19.2697090351928,1.528559758705395,8.836609656045546,1.6124909296008807,-60.94451402670519
9.73800015449524,9.73800015449524,0.0,-1.5482796961646788,31.313098436589225,-1.293473782686049,17.238854549569314,-1.043898939077335,23.08358011156604,1.5432889620145145,-30.279012943751088
9.73200011253357,9.73200011253357,0.0,-0.5062328737358346,1.4364898467669576,-0.31006733463927594,30.772178823236008,-0.273752458754162,11.984682757706123,2.221513141063053,-58.992220227931696
9.591000080108643,9.591000080108643,0.0,-0.979517942530172,3.232329739656403,-0.01697952674610792,30.02963028354593,1.3865840710139756,4.209585073852882,1.7497548168650559,-75.76093977719053
9.670000076293945,9.670000076293945,0.0,0.15414709144732108,2.5078727294398937,-1.2809799568280638,19.777542170710074,-1.1329553921201525,17.22376112056738,1.875646583421817,-43.64687382695278
9.626000165939331,9.626000165939331,0.0,-0.0792533549364427,10.619584702808757,-0.03067001229502675,4.151033733905941,-0.29489026385114436,25.134473863112046,2.0814695477585516,-42.30852526024499
9.690999984741211,9.690999984741211,0.0,1.416493899120332,31.09341733639222,-0.4262308936783368,7.758592381410041,0.11907657747153744,23.19595559971012,1.6993399224519736,-59.037997324297585
9.753999948501587,9.753999948501587,0.0,-1.3949601292902587,1.4122644802697002,1.0837089403736817,6.765273891382262,-0.062236752431696685,17.24076790046314,1.5324777380155759,-54.81501153421433
9.66599988937378,9.66599988937378,0.0,0.831136708017564,30.044600376836026,0.2309997023254926,0.7566505573392127,-0.1909786535316469,1.3574288431900232,2.0939839079965212,-64.41913544947373
9.73200011253357,9.73200011253357,0.0,1.462797737218577,11.122210341151677,-1.1902582796430385,4.7824437153349075,1.2069921526576044,0.16257825472216478,1.662824658523517,-50.86327519888965
9.70199990272522,9.70199990272522,0.0,-0.5234379698954097,0.2733144714741446,1.496899333006167,17.11570550563774,-0.5098746115055928,11.86088541211719,2.0010311835592347,-53.140682856749976
9.677000045776367,9.677000045776367,0.0,-0.4717581265748052,5.935324720792209,0.21059883613872032,17.43227355814745,-1.4428650033874346,17.90266021133355,1.8765672457978944,-43.2016183566786
9.683000087738037,9.683000087738037,0.0,0.26055028675708614,27.748333501770674,-1.1286976170931151,7.96527417741621,1.1690400637483949,23.86928316101699,1.6377699596135435,-57.363139894997
9.69599986076355,9.69599986076355,0.0,0.7515732927905985,18.644155928903103,-0.0875517444741285,10.238131269147368,-0.8096131488836593,12.049636997925504,1.5991805390304443,-34.542050674094654
9.700000047683716,9.700000047683716,0.0,-1.3296622001074911,6.005243334741229,1.351898121943825,7.5144827874724145,-0.29230620411737074,28.684774294028017,1.552519205280052,-70.0295165647577
9.7260000705719,9.724999904632568,0.0010001659393310547,-0.010138354039651798,0.8918351704548018,-1.4655127009503996,27.713953712372703,0.5742915768280561,19.25030756783898,1.7212405725550066,-68.20831583749646
9.750999927520752,9.750999927520752,0.0,-0.18491649387521214,0.5972702620587329,1.3630897571932366,26.558166573962673,-1.1653650141741747,19.93399256386549,1.7982025338004484,-71.17877889454999
9.717000007629395,9.717000007629395,0.0,1.462797737218577,11.122210341151677,-0.0887217166682851,4.7824437153349075,1.2069921526576044,0.16083891077516155,2.056164098721106,-39.55175429450527
9.763000011444092,9.763000011444092,0.0,-0.979517942530172,5.020937280520663,-1.1185106890881333,29.84756749396213,1.3865840710139756,4.235754452304686,1.44084527570738,-75.28468840220562
9.950999975204468,9.950999975204468,0.0,-0.11649290803643486,3.232329739656403,-0.01697952674610792,30.02963028354593,1.2314526333432816,19.443663979304116,2.1643647545879126,-63.04584772887395
9.712999820709229,9.712999820709229,0.0,-1.0794346811382,0.6912651075014137,1.3630897571932366,26.558166573962673,-1.1653650141741747,4.700155019658013,1.675059543251923,-65.07741925760851
9.84500002861023,9.84500002861023,0.0,-0.010138354039651798,0.8918351704548018,-0.002778584716040755,27.713953712372703,0.5742915768280561,19.25030756783898,2.039611636990621,-56.26257111807981
9.707000017166138,9.707000017166138,0.0,0.617441732643995,18.644155928903103,-1.527694516064178,11.601801598746633,-0.8096131488836593,12.049636997925504,1.5374619373943919,-40.626659843552446
9.79200005531311,9.79200005531311,0.0,0.831136708017564,28.389410667020044,0.11302031383122155,0.7566505573392127,-0.4348858256696324,1.3574288431900232,2.0456080847400187,-63.46433001051368
9.931999921798706,9.931999921798706,0.0,0.0025500713979875744,9.510094952610727,-0.6962776512869583,13.10139942749032,-0.8555413252322339,27.740703765063337,1.7729188598516863,-42.496555157760646
9.883999824523926,9.883999824523926,0.0,1.425478527514616,31.16418694458516,1.5574162561257658,20.099632247102615,-0.6819814182080642,23.121381812705287,1.624105131078272,-48.54979999668062
9.78600001335144,9.78600001335144,0.0,0.4072259817720911,5.086208087742582,-0.4262308936783368,6.833706671311434,0.11907657747153744,17.0430692297221,1.8377450631820347,-32.12157771065819
9.76799988746643,9.76799988746643,0.0,-0.10428824191268382,0.5972702620587329,1.3630897571932366,26.558166573962673,-1.1653650141741747,19.93399256386549,1.79641039219265,-71.221839230278
9.780999898910522,9.780999898910522,0.0,1.3459776675762816,10.83243902139924,-1.1902582796430385,4.7824437153349075,1.2069921526576044,0.16257825472216478,1.627872661611025,-49.98144485584399
9.833000183105469,9.833000183105469,0.0,0.15335545579393958,2.4787183101352905,1.0837089403736817,6.737764066727771,-0.062236752431696685,17.24076790046314,1.7052639950518265,-39.94484567221291
9.82699990272522,9.82699990272522,0.0,-1.404811909094885,2.4456499874612225,-1.2809799568280638,16.807672827129373,-1.3749176005670323,10.924531110014781,1.6312305970923362,-28.857001784469347
9.836999893188477,9.836999893188477,0.0,-0.4834511709518863,28.289692713158082,0.21059883613872032,17.43227355814745,-1.4551432240829665,17.90266021133355,1.8953661011600913,-41.585116416660235
9.801000118255615,9.801000118255615,0.0,0.842829573186264,6.538634283039663,0.2309997023254926,0.7566505573392127,-0.1768499811287768,1.3574288431900232,1.8782920685223792,-23.494613464562455
9.734999895095825,9.734999895095825,0.0,0.742557207654975,0.2733144714741446,1.496899333006167,17.11570550563774,-0.45237308534339177,11.86088541211719,2.0022300696631716,-51.89784973065595
9.934000015258789,9.934000015258789,0.0,-0.5144219168431194,18.644155928903103,-0.0875517444741285,10.238131269147368,-0.7222808657189126,12.338850826812255,1.7516184355776163,-22.63642508506951
9.828999996185303,9.828999996185303,0.0,-0.18491649387521214,1.1349550598452076,1.3630897571932366,25.398909220652712,-0.20672897417873376,19.93399256386549,1.8353728505711884,-61.95841045133571
9.884000062942505,9.884000062942505,0.0,0.831136708017564,30.402883688623174,0.2309997023254926,0.7566505573392127,-1.1496137798270363,1.3574288431900232,1.9191328912540773,-76.49598987857274
9.841000080108643,9.841000080108643,0.0,-0.10428824191268382,0.5972702620587329,1.3443525957375588,26.558166573962673,-1.419329585224171,19.93399256386549,1.9908277367420508,-72.75473744898873
9.792999982833862,9.792999982833862,0.0,-1.0794346811382,0.6912651075014137,1.3498074955606105,26.558166573962673,-1.1653650141741747,4.700155019658013,1.6754531726234196,-65.02385350183967
9.86300015449524,9.86300015449524,0.0,-0.18491649387521214,1.1710483376823433,1.3630897571932366,25.398909220652712,-0.20672897417873376,19.93399256386549,1.8356312005503848,-61.89105169363828
9.952999830245972,9.952999830245972,0.0,0.831136708017564,27.599723821005743,0.2309997023254926,0.526888227023486,-1.1496137798270363,1.3574288431900232,1.8611664944603272,-71.59196565881875
