Total time (s),Time o1,Time o2,v1,v2,v3,v4,v5,v6,O1,O2
16.13700008392334,16.136000156402588,0.0009999275207519531,-1.0850401549609585,19.867439600524758,0.016104980417105397,5.846058647467539,1.1298649504812373,28.4509191941278,1.720885918190729,-62.29337157422751
16.263000011444092,16.263000011444092,0.0,1.0384561899461109,18.6202145078896,-0.6723100519998777,12.177679337887534,1.4684404102318434,9.175759629160236,1.4828832591707928,-44.57976931167508
16.306999921798706,16.306999921798706,0.0,1.2438571724705292,23.70145124249352,-1.0946744045463839,21.694937947076443,-0.03800015356255382,7.699295323064144,1.7503821299580844,-55.74422038124983
16.199000120162964,16.199000120162964,0.0,0.26462364057182053,22.275432971820493,0.29420509627176816,21.438657584374674,-1.1423247881810985,26.0176848340754,1.6632082834484399,-28.290687859047097
16.312999963760376,16.312999963760376,0.0,0.9666231083872168,24.159300925382126,-0.8922626055806577,30.296552062804768,1.417705473119626,18.835660780208414,1.6772414493428032,-45.70289325957738
16.388000011444092,16.388000011444092,0.0,-1.091170196660437,26.60382489029563,-0.6310629074241306,29.70890596663639,-1.035615291862745,8.471553178910616,1.7063543046459397,-45.272176577820105
16.28600001335144,16.28600001335144,0.0,-0.3043668253315006,12.934204388785455,0.42422547433008306,26.881726311458635,-1.3180794825477724,25.92476797521544,1.7417402333075895,-47.211378878891225
16.243000030517578,16.243000030517578,0.0,-0.9460423638584969,9.489389205171513,-0.4935409455220823,1.8869787427793259,1.292731447756589,3.1856027150672923,1.6298366315118435,-43.53115867213518
16.203999996185303,16.203999996185303,0.0,-0.840120673394633,4.275435631016385,1.0561441046198201,15.249002148829845,1.025149949336007,23.487251958955035,1.572911136183941,-52.8922147153832
16.243000030517578,16.243000030517578,0.0,1.5230238261636395,4.146022190493052,-0.5970830586806702,17.819844331761683,-0.49356477633811946,28.888495301426445,1.5856266586459782,-63.25803292130709
16.240000009536743,16.240000009536743,0.0,-1.4981501278184846,28.167885147489187,-1.2639493041808538,21.276407655192013,-0.3107886061378633,11.372838857317152,1.6655440053954946,-40.957654532235814
16.295000076293945,16.295000076293945,0.0,0.19660255660166914,17.638196274824406,-0.1448432906171746,3.2749394241478718,1.5593166067974686,7.7730072703410285,1.7270242784533756,-46.47057255127824
16.29100012779236,16.29100012779236,0.0,0.09515143136228632,8.323060051830476,0.1259909688455414,10.999159539461107,-0.18331863881991284,10.635692934835612,1.913183342419581,-9.40882896937406
16.45300006866455,16.45300006866455,0.0,1.2296166503070252,31.278762510248097,-0.2422552543142833,25.97089026643897,-1.086095931093363,12.609481553777512,1.5815542629581145,-56.264429528997546
16.296000003814697,16.296000003814697,0.0,0.6069613600532215,4.556180328644372,-1.2664368433776951,27.75520654247136,-1.284785487086416,10.571833877387666,1.5785982331655415,-62.729395079144936
16.32799983024597,16.32799983024597,0.0,0.15161596501392194,25.61380198548596,1.232412005426533,21.151155058937263,0.26460713827489757,31.14523789505507,1.9533805961496769,-30.516186468534254
16.443000078201294,16.443000078201294,0.0,0.9275659756270174,28.883386914568607,-0.7920581575117255,23.717241019946574,0.38785720122435263,14.00783701604353,1.5772278910658035,-46.58025621071519
16.521000146865845,16.521000146865845,0.0,0.07257322312214654,24.062545919050137,0.4076894956929431,24.059329943003224,0.34946381979886265,23.17762095892345,1.8214480995622038,-7.29053472741697
16.295000076293945,16.295000076293945,0.0,-0.1882223628620463,20.823978029301706,1.474028873550139,11.066905072833967,1.1677573907730174,13.508749277789299,1.622487768420687,-36.1342913287416
16.328999996185303,16.328999996185303,0.0,-1.3410850243053802,13.48679925044976,-1.3203403739454822,2.785669228053123,1.4262073127912194,17.577960596704155,1.6982228054822135,-55.339627854981075
16.32699990272522,16.32699990272522,0.0,-0.21818595014468325,20.823978029301706,1.474028873550139,11.066905072833967,1.1677573907730174,15.572535253072436,1.6016238714454614,-37.1274216084697
16.469000101089478,16.469000101089478,0.0,0.06997838245919719,24.062545919050137,0.4076894956929431,24.059329943003224,0.34946381979886265,24.415639219246998,1.8310416518627233,-6.851698833563326
16.23199987411499,16.23199987411499,0.0,0.3099338540385035,19.68703344343379,1.474028873550139,24.705711250656556,1.1677573907730174,13.440331021200432,1.6443234572716154,-34.159256916971174
