Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,var5,var6,o1,o2
17.634999990463257,17.634999990463257,0.0,-0.7235520779493791,7.807640605462445,1.9757452101502517,5.048324942957122,-0.9294048110138768,3.8093859768204434,1.2534868298533033,44.101465745190445
17.699000120162964,17.699000120162964,0.0,-2.2260305244698952,10.47623434251166,2.3059851548872627,3.129728521654388,-2.0333183406548176,12.271408322409288,1.3382055905243297,38.53690070913029
17.854000091552734,17.854000091552734,0.0,-3.0022164091904053,7.469259579030483,2.3889766100248995,5.156636147349061,-1.6405083752881437,9.522265678619672,1.2470733537265655,40.268562305655344
17.5310001373291,17.5310001373291,0.0,-0.8229213385980616,0.7538399532170592,-0.24096884816804742,6.276943694324348,0.2925192399101997,5.481746270952774,1.4119380126444638,24.888510428158256
17.27999997138977,17.27900004386902,0.0009999275207519531,0.4620406062893361,0.5667286964392446,-1.3685578545584263,6.449742024811094,1.567114052151255,2.3359711056204073,1.2266031217913478,47.87115489979647
17.87000012397766,17.87000012397766,0.0,2.0712091626810203,4.461308242373989,1.054060681330343,4.830323964760142,-1.7660403684257353,8.382615080843001,1.1695943020163166,49.011698384460715
18.063999891281128,18.063999891281128,0.0,0.39697668514875106,4.619969367709991,-1.6572467740305608,0.302166176656843,-0.20690109925823563,9.011149143479848,1.2284456146322844,40.91391508267196
18.994999885559082,18.994999885559082,0.0,2.6003769878064666,12.531767823381273,0.07536240668416694,3.1715879533579576,1.2826850079995467,4.581447276955657,1.3004872935309553,47.2709380711956
17.00600004196167,17.005000114440918,0.0009999275207519531,-1.2447509584691312,3.093497297239068,2.6851824519931045,0.6831719047281217,2.5694425971721717,2.5450219543450303,1.2593459543976926,39.70248570195294
17.55400013923645,17.55400013923645,0.0,1.9408204308696453,6.878866983790362,-1.4998329910645924,5.774464823167473,-3.097560680131289,4.155139729684683,1.1532953675615365,46.20378875269542
17.473999977111816,17.473999977111816,0.0,0.26027503962089193,7.776862837882643,-1.002675759390677,2.3578671906079243,-1.883435121636651,11.693024790937276,1.3361107533936012,43.62653507914856
17.258999824523926,17.258999824523926,0.0,-0.20117591712141092,1.9832717875015733,2.5799219619860585,6.32397074725726,-1.01284135249427,0.42302167290747755,1.41990302748599,48.5643122245564
17.91100001335144,17.91100001335144,0.0,2.083847022775675,10.557871171072259,1.3484718492903838,5.820611670220546,-2.6844796165729052,6.569575624411723,1.20618440759957,40.979737121073725
18.329999923706055,18.329999923706055,0.0,-2.8703283762574356,4.364170105068819,3.040891131710733,2.86314395663963,2.166965960407807,3.316151697145561,1.3125832359867606,24.18272840799765
