Total time (s),Time o1,Time o2,α1,y1,α2,y2,α3,y3,α4,y4,α5,y5,O1,O2
43.47800016403198,43.47800016403198,0.0,1.0435130606660397,21.962170125614747,-0.44811839821210797,2.251168741760394,-0.2607074897154251,4.447296066904922,-0.9042332322318444,3.482149351301421,-0.2795385006284987,29.64343067008815,1.388556176980205,-178.01616140417735
33.139999866485596,33.139999866485596,0.0,1.2245661757946156,13.424985108720515,-0.6721377193067857,11.607199612780107,-0.09091424389907976,29.774635766936726,-0.7854563402825919,0.615015982195962,-0.9544037358478348,1.7371562160033374,1.3845005338320022,-180.78643034602524
38.11800003051758,38.11800003051758,0.0,0.779213053256469,13.29993684990222,1.4439018874515064,3.879158594713013,-0.08710628623099792,7.014069808564013,-1.1456398491981463,17.74069363853241,-0.4076073558668196,12.590891880598859,1.0977605968830997,-136.30173199459563
37.229000091552734,37.229000091552734,0.0,0.7077463396743928,14.99665239640913,-0.11938821922190956,0.33577293705454714,-0.030743485657815706,30.467526860432557,1.0546447048260177,8.630587684144205,1.2923789846695621,20.116682287404593,1.3157969752717757,-168.33288886568363
39.140000104904175,39.140000104904175,0.0,1.25144512991979,0.0557054609215991,1.515825791543112,17.24613398837089,0.7325806178802519,6.1166819561714005,1.2795110031158483,16.34660581314816,0.5349313222575076,12.411760363328783,1.483784748223133,-108.87727480489568
37.6729998588562,37.6729998588562,0.0,0.9853583944496798,17.869127007309537,-0.1928081055240578,6.0550840184164,0.8061887204657059,25.691896441656635,0.8886857588191575,17.81703466155264,-0.7793380223593227,26.248229310635317,1.2925013913926349,-140.48610621477587
35.58500003814697,35.58400011062622,0.0009999275207519531,-0.4392628679640589,21.90499773541638,-0.7540473262657488,24.32161639321056,-1.3567247093033377,2.2340796401990826,-1.4605480318547732,10.789451949772316,-0.9873504074016605,13.249296704433693,1.230892362734322,-125.44918048987012
31.073999881744385,31.073999881744385,0.0,0.4630492965744706,14.298894058735998,1.4304607999532277,15.839721349550764,-0.8155498251557793,7.193030887611512,1.0318470234006907,23.306606943527154,1.4188393418724736,22.481405706700023,1.1126127879111563,-131.5389531065534
38.16599988937378,38.16499996185303,0.0009999275207519531,-0.6910987182345565,10.435550749820107,1.046388893772399,26.33404471090078,0.1261472657018845,3.139481233113527,0.11535217791444041,15.432817383541936,0.24942151885111685,21.431070605303386,1.2864693408801866,-141.2962524216843
39.66700005531311,39.66700005531311,0.0,0.9190345866934302,11.203985306221018,-0.18256117730660826,6.629960077467893,0.4878234910125512,9.101750064735876,1.5155379351117295,29.284879766946645,1.0193252817051959,22.064420582417352,1.2093951787766715,-144.6177810270056
