Total time (s),Time  o1,Time o2,α1,y1,α2,y2,α3,y3,O1,O2
24.31500005722046,24.16100001335144,0.10700011253356934,-1.1134977560658283,6.932280991519253,0.12864004863597867,25.709287423813816,-0.9028169956413514,1.3369184378361334,1.4608840646359462,54.3612444465211
19.375999927520752,19.375999927520752,0.0,-1.3443863830612703,7.11084721497905,0.730512702017831,12.145288277431382,-0.4940885484205775,2.2783583342505267,1.1741165500183226,42.65235243625626
18.674000024795532,18.67300009727478,0.0009999275207519531,-0.5665003200495697,5.965001803965328,-1.183764361317973,29.405314097513877,0.30069237135634563,31.16733283866555,1.4566651544304163,64.41396685134373
18.865000009536743,18.865000009536743,0.0,-0.15023367735284876,29.23964425459706,-1.5574180680515486,11.15317326132918,-0.25285676064319906,6.060291331182419,1.5183493232494336,58.60538197430638
19.45900011062622,19.45900011062622,0.0,0.1644631826440992,2.3401152411402144,0.5263168745586966,0.47775084428680276,-0.31624137714541556,31.099995192172624,1.6416361272339308,64.89902435588719
19.61400008201599,19.61400008201599,0.0,-1.3844474994919598,11.352662825556802,0.364664630044512,30.444285444948054,-0.8756045429773704,21.119572291953116,1.283057381419892,50.38300020782437
19.43400001525879,19.43400001525879,0.0,-1.3145262885998164,0.4217100676093265,-0.9894745664549216,17.32577676671807,0.6751846008405398,12.102568552843909,1.1814868752932157,53.33637200348055
19.466000080108643,19.46500015258789,0.0,1.4559015336967764,22.31296858146995,-1.07559550838278,14.974168489438279,0.3924150293780342,16.529616244804902,1.1061686333491196,45.600530462789436
19.578999996185303,19.578999996185303,0.0,-1.0083595442002915,16.35953717610006,0.7696942896609338,25.91124630725458,-1.2166338245757715,17.012608325933964,1.2064130029586937,39.38230841894652
19.9520001411438,19.9520001411438,0.0,-0.1209427387873272,15.877078404622505,0.21780746029433118,29.71369610292544,-0.34152178580598513,2.802785524568739,1.5740491750956123,54.97107554763814
19.736999988555908,19.736999988555908,0.0,-0.6583001252158299,0.1416208967055097,0.07653842320183957,14.275270895331925,1.109215149543569,30.471170717893813,1.465498075836098,68.86686961731866
19.78499984741211,19.78499984741211,0.0,0.23110212594643542,1.1794281051110744,0.7222586551012955,23.473559915755548,-0.5786062250958337,18.120044740414844,1.3514553785877035,54.74200324623554
20.174999952316284,20.174999952316284,0.0,-1.201902977568996,21.905836883661948,0.7758632231461786,23.700563942696512,0.4345641068792112,17.63537267438728,1.1516740815962523,38.96637430536393
20.367000102996826,20.367000102996826,0.0,-1.5399832507370173,4.547344431899822,0.594833881343527,4.096108723458241,0.1245008582799203,13.113350731179791,1.2078866158371753,44.76564914883473
20.84600019454956,20.84600019454956,0.0,-0.6592188557562053,8.826492103245409,-0.5599331983068501,1.0807280777970174,0.034663288334821685,22.0580325624644,1.4812092895632252,44.46599931329847
20.48900008201599,20.48900008201599,0.0,0.5727988921149023,22.64024425946822,-1.4634738961644742,11.868063827602302,0.6320276601777095,17.044881705785098,1.2111702936486806,43.85422342049797
20.734999895095825,20.734999895095825,0.0,-1.5707963267948966,0.0,1.5707963267948966,9.348685983199891,-1.370476996751941,0.0,0.9430859426991907,46.06326262407626
21.19099998474121,21.19099998474121,0.0,1.0042960067453268,21.672965071914295,-1.0136129668087208,13.697350829564911,0.44497362928773904,15.459369570716586,1.1300902611442267,40.46513225752721
21.014999866485596,21.014999866485596,0.0,-1.5707963267948966,18.817029173226686,0.01337825874334797,26.861136529278145,0.7240877838075542,21.768254599131385,1.2928065895906788,43.446548388767354
21.24399995803833,21.24399995803833,0.0,0.72728000404311,0.0,0.4235267976426874,0.0,-0.6255039806204489,31.41592653589793,1.573162611445272,69.8184403978737
21.282999992370605,21.282999992370605,0.0,-1.2110963023265935,12.021588405436319,0.2767631727557813,29.500118631929602,-0.798215212184404,20.83943968627251,1.2995789750915339,45.247094930483144
21.33899998664856,21.33899998664856,0.0,-1.3755088766125527,0.0,-1.5707963267948966,10.398690497401894,0.9366519838014093,6.090413103077617,1.6182736909600635,49.35645244975109
21.579999923706055,21.579999923706055,0.0,1.4559015336967764,22.31296858146995,-1.07559550838278,14.974168489438279,0.3924150293780342,16.529616244804902,1.106168633349161,45.600530462789436
21.48199987411499,21.48199987411499,0.0,-0.9077703920942971,13.4769925441333,0.7664881473605802,27.060190814211577,-1.5707963267948966,16.688942796794446,1.2882041368115635,48.512794095252865
21.73300004005432,21.73300004005432,0.0,-1.1230635496733272,11.786922137868762,1.039794801968322,31.41592653589793,-0.8079555162672869,0.0,1.3996368348018084,73.83359282281414
21.896999835968018,21.896999835968018,0.0,-1.5707963267948966,0.0,0.6492247947968087,13.927872805307159,1.465511972962217,31.41592653589793,0.8362540432010017,79.1238012184682
22.396000146865845,22.396000146865845,0.0,1.5707963267948966,16.88739137306004,-0.8485376716936011,12.312390346741994,0.6965124666661975,16.031537312467723,1.2380498323903908,42.21725313353679
22.246000051498413,22.246000051498413,0.0,-1.201902977568996,21.905836883661948,0.7758632231461786,18.268058661579865,0.4345641068792112,17.63537267438728,1.1356508015274953,35.765132342333764
22.64800000190735,22.64800000190735,0.0,-1.2676427980613107,18.530472307956842,0.7406620079956168,19.804071991407206,0.374272206044018,16.756064017827406,1.189416237198745,36.41554688622595
22.542999982833862,22.542999982833862,0.0,-0.26361788657735397,0.0,-1.5336900076773587,0.0,-0.2568527981560062,25.28202321881034,1.1412246807413362,65.09677134379521
22.680000066757202,22.680000066757202,0.0,-0.9979974346799942,25.022093222450515,0.10732243063042235,18.6864565751136,0.44506431715055395,19.37247725136537,1.2061730682590093,30.061290234540596
22.88100004196167,22.88100004196167,0.0,-1.5707963267948966,0.0,1.5707963267948966,9.266567604167466,-1.3585349152344575,0.0,0.9369986324631631,46.10146332055003
23.183000087738037,23.183000087738037,0.0,1.258895327057543,20.35406554738627,-1.3376742256005407,14.183532918154336,0.43503456085853864,16.3606821513769,1.1919350525345256,44.82192157020557
23.811999797821045,23.811999797821045,0.0,-1.5707963267948966,15.641984718514273,-1.056002114141498,31.41592653589793,1.0216947024362788,25.895053196509057,1.511061070757677,56.48534291809398
23.693000078201294,23.693000078201294,0.0,-0.8435163227517866,0.8059272531679593,0.657078795812882,15.707963267948966,0.9452923461744477,30.86130828879383,1.402401324910825,69.48443161306216
23.374000072479248,23.374000072479248,0.0,-0.4534872466676013,15.313491072423833,-0.16320650707638307,24.12520283905418,-0.37506439335117525,19.013674549533395,1.33674605550538,18.58835059021613
24.058000087738037,24.058000087738037,0.0,0.19528745018234384,15.707963267948966,-1.163009416814402,12.762558350905575,0.5375605537166699,12.462943875540638,1.2115653325016653,32.64002913277551
23.753999948501587,23.753999948501587,0.0,1.5707963267948966,31.41592653589793,-1.5707963267948966,15.782175137829507,-0.43628901474154935,5.033594739940742,0.9362580671815147,71.89815761373278
23.746999979019165,23.746999979019165,0.0,-0.7424827757113961,8.740408912997202,0.7612198295796389,31.41592653589793,-1.5707963267948966,16.15709713852298,1.4096894870018137,61.3079017116356
23.7739999294281,23.7739999294281,0.0,-1.054146225130911,10.426030697183403,1.034949673334027,31.41592653589793,-0.9770810517171881,0.0,1.3388241351780015,73.32140452630557
23.823999881744385,23.823999881744385,0.0,-1.465706593416638,1.1020618619829015,0.7064934319563057,13.893132996304683,1.5011416553040817,30.722939546563655,1.1152713084069323,76.05705684797493
24.210000038146973,24.210000038146973,0.0,0.0,1.2047360901570254,0.7222586551012955,8.168326166245347,-0.8742838601286991,0.3235740445187574,1.3076188877289228,34.764498160895265
24.496999979019165,24.496000051498413,0.0,-1.2283547170390217,20.335064487424827,0.7667825316112935,16.884926938188787,0.5084888995544702,18.62351632420438,1.1466315236398865,35.62310529614957
24.35199999809265,24.35199999809265,0.0,-1.2276406309010703,20.584355281365543,0.7620816723961452,21.076540679380912,0.41095935665617994,17.29111646551802,1.1722693000510116,36.91165221854704
24.3510000705719,24.3510000705719,0.0,0.6022812895166836,0.0,-1.5707963267948966,0.0,-0.8949289374397935,31.41592653589793,1.076041130560181,84.04670862064017
24.57699990272522,24.57699990272522,0.0,-0.4148550695593407,27.002353135734857,-0.44890892879827626,22.46557467097631,-0.4386020800532504,8.75776771045019,1.4438188139597872,36.50386516394809
24.67799997329712,24.67799997329712,0.0,-1.5707963267948966,0.0,1.5707963267948966,4.015293460101309,-1.5707963267948966,0.0,0.9118438519027303,40.79816572203865
26.069000005722046,26.069000005722046,0.0,-0.19093161105262269,19.497129591014243,-0.09685224854468011,19.36161764791277,-0.03584229329211003,16.47012891739166,1.3225988222630174,7.3057614925865
25.200000047683716,25.200000047683716,0.0,-1.462814445477244,15.388116010993123,-1.0955422549390201,29.994193895605612,0.9800980885434191,25.89024474824033,1.3638741575656497,54.29133422498218
25.155999898910522,25.155999898910522,0.0,-0.8191961678192243,0.0,0.7827911169444622,13.375010154183553,1.0788085137615022,31.41592653589793,1.400308760669619,73.27797246344198
25.092000007629395,25.092000007629395,0.0,-0.3777263411017021,15.642681339122584,-0.20720347505959952,23.587711259766635,-0.33274931146785236,18.831098035859483,1.339830818056353,16.264806311583527
25.22599983215332,25.22599983215332,0.0,0.05551235309581136,17.08191341813575,-0.6153071509849103,18.66903582711376,0.04840795179292512,16.36908713514405,1.2785272293749006,14.398087682957872
